acc_mean_x_right,acc_mean_y_right,acc_mean_z_right,acc_mean_xyz_right,acc_mean_xy_right,acc_mean_yz_right,acc_mean_zx_right,acc_mean_pitch_right,acc_mean_roll_right,acc_std_x_right,acc_std_y_right,acc_std_z_right,acc_std_xyz_right,acc_std_xy_right,acc_std_yz_right,acc_std_zx_right,acc_std_pitch_right,acc_std_roll_right,acc_auc_x_right,acc_auc_y_right,acc_auc_z_right,acc_auc_xyz_right,acc_auc_xy_right,acc_auc_yz_right,acc_auc_zx_right,acc_auc_pitch_right,acc_auc_roll_right,acc_max_x_right,acc_max_y_right,acc_max_z_right,acc_max_xyz_right,acc_max_xy_right,acc_max_yz_right,acc_max_zx_right,acc_max_pitch_right,acc_max_roll_right,acc_peak_x_right,acc_peak_y_right,acc_peak_z_right,acc_peak_xyz_right,acc_peak_xy_right,acc_peak_yz_right,acc_peak_zx_right,gyro_mean_x_right,gyro_mean_y_right,gyro_mean_z_right,gyro_mean_xyz_right,gyro_mean_xy_right,gyro_mean_yz_right,gyro_mean_zx_right,gyro_std_x_right,gyro_std_y_right,gyro_std_z_right,gyro_std_xyz_right,gyro_std_xy_right,gyro_std_yz_right,gyro_std_zx_right,gyro_auc_x_right,gyro_auc_y_right,gyro_auc_z_right,gyro_auc_xyz_right,gyro_auc_xy_right,gyro_auc_yz_right,gyro_auc_zx_right,gyro_max_x_right,gyro_max_y_right,gyro_max_z_right,gyro_max_xyz_right,gyro_max_xy_right,gyro_max_yz_right,gyro_max_zx_right,gyro_peak_x_right,gyro_peak_y_right,gyro_peak_z_right,gyro_peak_xyz_right,gyro_peak_xy_right,gyro_peak_yz_right,gyro_peak_zx_right,acc_mean_x_left,acc_mean_y_left,acc_mean_z_left,acc_mean_xyz_left,acc_mean_xy_left,acc_mean_yz_left,acc_mean_zx_left,acc_mean_pitch_left,acc_mean_roll_left,acc_std_x_left,acc_std_y_left,acc_std_z_left,acc_std_xyz_left,acc_std_xy_left,acc_std_yz_left,acc_std_zx_left,acc_std_pitch_left,acc_std_roll_left,acc_auc_x_left,acc_auc_y_left,acc_auc_z_left,acc_auc_xyz_left,acc_auc_xy_left,acc_auc_yz_left,acc_auc_zx_left,acc_auc_pitch_left,acc_auc_roll_left,acc_max_x_left,acc_max_y_left,acc_max_z_left,acc_max_xyz_left,acc_max_xy_left,acc_max_yz_left,acc_max_zx_left,acc_max_pitch_left,acc_max_roll_left,acc_peak_x_left,acc_peak_y_left,acc_peak_z_left,acc_peak_xyz_left,acc_peak_xy_left,acc_peak_yz_left,acc_peak_zx_left,gyro_mean_x_left,gyro_mean_y_left,gyro_mean_z_left,gyro_mean_xyz_left,gyro_mean_xy_left,gyro_mean_yz_left,gyro_mean_zx_left,gyro_std_x_left,gyro_std_y_left,gyro_std_z_left,gyro_std_xyz_left,gyro_std_xy_left,gyro_std_yz_left,gyro_std_zx_left,gyro_auc_x_left,gyro_auc_y_left,gyro_auc_z_left,gyro_auc_xyz_left,gyro_auc_xy_left,gyro_auc_yz_left,gyro_auc_zx_left,gyro_max_x_left,gyro_max_y_left,gyro_max_z_left,gyro_max_xyz_left,gyro_max_xy_left,gyro_max_yz_left,gyro_max_zx_left,gyro_peak_x_left,gyro_peak_y_left,gyro_peak_z_left,gyro_peak_xyz_left,gyro_peak_xy_left,gyro_peak_yz_left,gyro_peak_zx_left,class
-0.95776,-0.48296,-0.48273,1.3954,1.1542,0.9241,1.2155,-54.138,-5.2,0.5751,0.48823,0.6756,0.66609,0.61769,0.54278,0.67044,27.918,41.231,-29.59,-14.855,-15.242,43.238,35.693,28.668,37.631,-1684.8,-161.93,-0.25659,0.16992,0.56104,3.8297,3.4731,2.1284,3.8275,43.866,74.997,8,9,8,7,8,9,7,52.055,50.101,9.2564,249.54,233.88,195.66,165.74,152.17,192.2,88.938,91.934,91.48,86.843,72.577,1164.2,1039.9,167.42,5608.2,5258.5,4376.1,3754.5,311.71,287.0,215.67,430.98,430.91,419.11,330.31,5,5,3,6,6,7,6,0.42,-0.22583,0.84525,1.0933,0.66324,0.91658,1.0342,62.054,12.28,0.39054,0.28858,0.39864,0.3439,0.063146,0.40091,0.34114,28.746,24.807,4.988,-2.905,9.4785,12.103,7.1941,10.188,11.51,721.65,114.57,0.66,0.618,2.098,2.1817,0.8313,2.1707,2.1094,75.992,61.713,2,3,3,3,3,3,3,-5.1855,-6.4329,2.6194,60.169,56.205,52.432,31.006,44.529,80.782,19.526,72.045,72.687,63.942,37.365,-68.507,-206.89,51.098,1363.3,1271.9,1201.3,682.94,65.366,270.73,41.585,283.43,281.61,272.63,139.05,6,5,7,7,6,7,7,2
-0.39612,0.4616,0.7956,1.0024,0.6092,0.92005,0.88953,-12.671,60.959,0.036747,0.019928,0.016183,0.0089085,0.02418,0.014519,0.014341,5.8778,1.9283,-16.651,19.391,33.403,42.099,25.597,38.633,37.356,-534.09,2559.6,-0.35278,0.49927,0.82764,1.0323,0.66344,0.94183,0.93036,-4.782,63.675,9,10,15,17,12,15,16,-5.8633,3.5396,2.0061,12.846,12.351,9.6782,7.4078,4.7488,11.982,3.0957,7.5948,7.5387,8.566,3.8852,-172.41,104.79,61.174,381.01,366.58,288.5,218.12,2.378,30.579,7.0579,30.84,30.592,30.827,15.175,2,7,4,4,4,6,4,-0.049479,-0.21168,0.96153,0.98606,0.2178,0.98474,0.96288,34.48,-72.928,0.012951,0.018644,0.0074264,0.0052915,0.01811,0.0051854,0.00755,2.5379,5.9812,-1.1348,-4.8594,22.117,22.678,4.9999,22.648,22.148,793.3,-1677.6,-0.031494,-0.17993,0.97729,0.99594,0.26102,0.99544,0.97898,38.616,-56.345,7,7,8,10,7,10,9,-1.0498,2.2541,1.1546,4.0953,3.1861,3.6734,2.7427,1.7861,2.5273,2.4854,2.4655,2.33,2.2721,2.0122,-22.645,52.431,24.802,90.516,71.234,81.348,59.494,1.8598,8.2317,6.8902,9.4492,8.9593,8.7624,8.0181,4,4,5,4,4,5,4,0
0.71447,0.54275,0.60046,1.1699,0.95151,0.84786,1.001,63.117,44.52,0.27916,0.31818,0.39638,0.35568,0.27477,0.43873,0.31561,13.674,21.305,21.673,16.408,18.32,35.551,28.845,25.764,30.472,1899.4,1342.2,1.2202,0.98682,1.6057,1.9839,1.4082,1.8058,1.8037,87.305,79.566,6,4,8,6,5,6,8,18.157,-5.2325,-21.372,205.1,169.75,188.97,128.57,76.75,192.21,127.68,126.85,114.63,128.41,75.924,557.29,-322.25,-427.42,4668.0,3839.7,4312.0,2935.1,104.8,375.67,200.95,446.79,429.64,442.0,244.78,3,4,3,3,3,5,4,0.43359,-0.62879,0.62736,0.98848,0.76382,0.88829,0.76266,47.285,-46.571,0.0065545,0.0067854,0.0085558,0.0048112,0.0070556,0.0047013,0.0073598,0.47568,0.80587,17.766,-25.776,25.725,40.522,31.307,36.419,31.265,1938.5,-1910.0,0.44751,-0.61475,0.6438,0.99737,0.77769,0.89617,0.77684,48.166,-45.128,12,11,12,16,11,13,13,2.0159,-0.123,-1.2957,2.9455,2.5011,1.6943,2.7256,1.8126,0.97859,0.88917,1.4182,1.4103,0.72777,1.5264,57.736,-3.0488,-37.736,82.972,70.18,48.32,76.701,5.2591,1.7378,0.7622,6.3408,5.4002,3.6311,6.1696,5,9,5,7,6,9,6,2
0.17029,0.60337,0.57464,1.2573,1.0547,0.90816,1.0545,25.249,50.291,0.88265,0.28938,0.29349,0.25594,0.34881,0.18823,0.29935,49.93,16.181,5.5973,19.807,19.054,41.657,34.982,29.944,35.031,827.37,1650.6,1.5845,1.0779,1.0964,1.8652,1.7024,1.2704,1.8483,86.649,84.959,6,5,7,9,8,7,8,-18.12,127.54,42.627,174.92,158.49,158.18,93.125,70.659,129.71,64.675,115.35,113.74,117.38,48.752,-514.99,3234.6,1048.0,4275.9,3866.8,3904.6,2252.0,135.0,382.82,169.39,415.42,412.6,385.86,169.88,4,5,2,5,5,5,4,0.87513,-0.42975,0.22519,1.0009,0.97503,0.4856,0.90384,64.4,-23.743,0.014041,0.011787,0.021364,0.015619,0.013451,0.013019,0.016944,0.75488,1.0623,32.389,-15.907,8.3162,37.039,36.087,17.964,33.446,2382.6,-879.04,0.89868,-0.41089,0.28613,1.0257,0.99793,0.50688,0.92977,65.461,-21.488,9,7,6,8,8,8,9,-15.205,-34.839,13.769,75.808,70.636,73.23,24.601,17.773,108.73,16.023,90.166,91.989,89.29,19.528,-408.12,-974.7,374.77,2096.5,1954.3,2034.3,667.36,2.1341,104.45,49.375,305.54,305.25,300.17,58.56,5,4,4,5,5,5,4,2
-0.42809,-0.66093,0.49219,1.0706,0.85397,0.89155,0.82284,-11.173,-53.737,0.30053,0.23144,0.44294,0.19881,0.16818,0.35659,0.14195,42.097,22.804,-7.3362,-11.258,8.4938,18.302,14.593,15.215,14.082,-190.67,-908.23,0.063965,-0.28613,1.1128,1.4545,1.1343,1.4167,1.1275,45.586,-18.85,5,5,4,5,4,5,5,75.237,-63.783,-25.857,114.84,106.94,79.833,85.741,53.647,51.722,27.674,57.805,61.1,41.176,50.531,1151.7,-999.2,-422.17,1750.9,1625.2,1226.9,1315.2,161.37,28.232,15.305,206.19,205.0,155.09,161.68,5,4,1,5,5,5,4,-0.75627,0.6736,0.047267,1.1886,1.0794,0.85624,0.89283,-45.123,46.054,0.24153,0.45239,0.48052,0.28558,0.33714,0.37228,0.22436,22.391,16.833,-10.78,9.3285,0.8035,16.664,15.226,11.825,12.543,-657.08,630.32,-0.407,1.843,0.773,1.9568,1.9451,1.8553,1.2365,-16.284,71.613,2,2,3,3,3,2,3,-23.532,-52.482,6.5267,149.24,104.88,143.68,101.36,44.164,120.84,113.49,98.91,92.551,94.598,69.14,-628.23,-1383.7,227.81,3963.2,2795.7,3814.6,2683.1,30.793,103.48,263.72,382.45,357.23,358.44,267.94,4,4,3,4,5,4,4,2
-0.69239,-0.49982,0.5687,1.1739,0.96585,0.87876,0.94709,-48.59,-15.25,0.3218,0.42337,0.35983,0.27659,0.26943,0.32144,0.36856,32.629,45.013,-21.213,-15.733,17.606,36.352,29.902,27.471,29.138,-1490.4,-496.71,0.016846,0.030029,1.2847,1.803,1.6221,1.517,1.7627,39.83,53.794,10,9,8,9,9,7,10,13.881,-10.411,2.8443,96.399,85.357,84.344,53.24,43.596,105.78,39.214,72.479,76.165,73.655,26.272,240.57,-136.15,75.427,2051.7,1788.5,1784.9,1179.8,100.27,148.28,98.354,363.02,361.05,352.95,102.96,3,7,3,4,5,7,5,-0.79117,0.72983,-0.33842,1.2501,1.136,0.91159,0.94442,-40.091,46.553,0.48101,0.45895,0.47448,0.59252,0.54605,0.48502,0.5397,31.644,21.4,-9.108,8.164,-4.0145,14.028,12.795,10.097,10.717,-441.42,506.61,-0.161,1.355,0.421,2.7297,2.4557,1.8047,2.3696,13.862,79.489,3,3,2,3,3,3,3,29.7,-9.1896,-2.1087,274.86,243.24,230.68,161.48,134.07,246.3,116.43,119.9,133.82,137.06,72.433,698.72,-218.29,-34.938,6239.9,5484.0,5189.5,3780.6,269.69,380.92,216.28,570.54,548.72,537.78,324.75,3,3,5,4,4,4,5,2
0.55882,0.51455,0.70619,1.1575,0.88019,0.94655,0.95671,61.244,51.198,0.30792,0.42911,0.24077,0.22546,0.25454,0.31397,0.19943,17.193,23.065,6.6829,5.8448,8.5942,13.759,10.316,11.205,11.608,747.04,607.26,1.0706,1.3574,1.2583,1.5152,1.413,1.5147,1.2755,81.719,87.717,3,1,3,2,2,2,2,3.9996,-3.1879,-1.7931,66.145,59.046,54.42,41.544,39.273,63.613,33.143,41.484,40.428,42.141,26.275,44.642,-70.678,-37.538,469.55,425.43,377.12,293.49,55.381,74.97,59.924,128.87,128.37,128.46,78.207,1,1,0,2,2,2,2,0.58775,-0.40844,-0.038486,1.2225,0.91996,0.90837,1.065,48.427,-15.356,0.81649,0.81,1.1069,1.2355,0.98732,1.0941,1.0353,45.806,48.563,13.689,-10.613,-0.21387,29.146,21.895,21.852,25.271,1134.9,-423.89,3.8215,0.58643,4.2737,6.8787,5.39,5.7195,5.7331,89.851,86.686,6,3,6,6,5,4,7,35.002,71.47,23.078,214.67,199.21,173.46,132.33,142.16,181.89,79.043,135.52,135.19,116.89,99.59,662.59,1213.4,410.13,4126.9,3810.0,3344.3,2541.4,317.38,319.85,180.55,403.98,392.22,374.31,347.7,3,2,5,3,3,3,5,2
-0.16406,0.50432,0.93758,1.272,0.75458,1.0961,1.155,21.91,62.631,0.5675,0.21464,0.49521,0.3775,0.26787,0.47054,0.35623,53.899,21.207,-5.6587,17.345,32.453,44.227,26.312,37.912,40.258,749.17,2179.7,1.1387,1.3101,2.1187,2.4248,1.3474,2.181,2.4053,83.041,89.272,5,7,4,5,5,6,4,24.21,-58.255,49.449,153.32,89.945,149.29,111.53,27.743,93.342,124.46,84.737,72.117,84.084,80.374,566.44,-1383.5,1084.5,3648.0,2164.9,3551.4,2629.7,65.503,109.24,295.47,317.32,234.86,310.49,302.64,4,3,2,4,5,4,3,-0.2989,-0.33652,0.91643,1.0464,0.48663,0.9963,0.97038,-12.078,-13.488,0.17238,0.23218,0.16193,0.23526,0.21928,0.19772,0.2074,39.351,42.188,-7.7888,-8.701,23.77,27.155,12.635,25.846,25.181,-334.32,-343.25,-0.12695,0.11426,1.4939,2.087,1.4574,1.8115,1.8182,50.666,51.184,6,3,7,8,6,7,7,1.5846,-70.788,44.281,105.59,80.748,99.142,70.507,41.5,53.023,53.061,54.365,54.291,51.178,37.034,33.864,-1383.5,868.16,2057.2,1578.9,1928.9,1370.3,87.241,0.39634,120.08,175.45,172.86,170.61,127.58,4,4,3,3,4,4,3,2
0.31685,0.45575,0.8055,1.0136,0.57649,0.95386,0.87675,48.478,64.034,0.15648,0.18789,0.2003,0.1643,0.18631,0.1424,0.21088,24.511,9.2553,9.3121,13.201,23.485,29.529,16.773,27.759,25.595,1413.2,1850.3,0.60913,0.73462,1.1108,1.4121,0.87183,1.3182,1.2339,74.933,78.629,7,5,6,8,5,8,7,-5.3703,-0.2998,-4.4499,40.151,35.255,35.209,25.164,18.961,33.238,19.419,14.492,14.054,14.456,11.251,-106.61,17.409,-88.941,921.56,810.06,810.59,574.97,22.927,56.86,24.787,62.944,60.193,60.036,49.302,5,5,5,7,6,6,6,0.96497,-0.18294,0.051941,0.99424,0.99208,0.2011,0.96723,79.137,-10.453,0.041335,0.14095,0.040685,0.037956,0.037586,0.13086,0.040596,7.9088,8.1066,33.801,-6.4098,1.7546,34.818,34.747,7.0073,33.875,2769.6,-366.28,1.0513,0.029541,0.1228,1.0641,1.0641,0.40629,1.0513,89.751,1.768,7,7,9,7,7,8,7,8.2159,-8.7873,18.165,31.332,21.999,28.845,22.631,8.026,25.223,15.187,20.119,18.664,20.632,13.265,202.79,-229.05,477.85,818.09,572.94,758.47,584.63,31.89,32.027,42.012,85.418,81.784,85.169,44.383,3,4,1,5,6,5,2,2
-0.61577,-0.61773,-0.64353,1.1594,0.92922,0.94603,0.92112,-26.299,-27.537,0.30686,0.21514,0.33218,0.27527,0.18529,0.23254,0.38408,29.589,37.373,-18.754,-18.523,-19.746,35.168,28.062,28.66,28.161,-788.97,-792.77,0.096924,-0.085449,-0.12549,1.6927,1.4594,1.5793,1.655,40.853,60.739,8,6,8,10,8,8,9,5.6659,-9.7262,-12.073,109.81,78.053,102.5,79.421,46.208,75.191,80.954,45.441,39.682,38.901,47.995,106.44,-159.36,-224.13,2613.2,1844.4,2448.2,1883.6,100.29,91.357,177.64,193.83,170.53,179.81,192.02,4,5,3,4,5,5,4,-0.64717,0.64667,0.46358,1.0744,0.92867,0.84444,0.83277,-31.728,52.087,0.17715,0.16963,0.37352,0.29636,0.18004,0.28466,0.32512,24.224,10.416,-7.2435,7.044,5.1905,11.927,10.253,9.3262,9.3482,-350.33,568.5,-0.435,0.884,1.175,1.821,1.3912,1.4421,1.6178,24.389,67.907,2,2,2,3,3,2,2,11.606,-1.5786,-11.99,77.641,66.133,52.044,61.404,64.205,50.102,38.406,46.252,47.257,36.391,44.396,340.15,-94.756,-355.7,2022.2,1720.4,1337.6,1611.3,167.38,109.82,67.256,168.2,167.95,128.78,167.62,2,4,2,4,6,4,3,2
0.82811,0.56784,0.20602,1.1262,1.0353,0.68094,0.95469,55.579,41.819,0.41088,0.19932,0.3691,0.34367,0.37704,0.27027,0.33792,14.914,18.626,20.507,13.658,4.1281,26.975,25.305,15.861,22.826,1332.7,973.4,1.5601,1.0527,1.2705,1.8139,1.7609,1.5069,1.5606,80.595,88.118,7,6,7,7,7,5,7,-29.206,71.422,6.5125,144.7,142.35,137.64,47.095,38.223,150.18,23.315,93.483,94.145,92.113,24.581,-455.63,1142.2,89.322,2304.4,2263.9,2185.7,771.38,48.171,433.48,43.491,445.62,444.75,434.37,103.34,4,3,4,4,4,3,4,0.49903,-0.51566,0.58321,1.0567,0.80788,0.81222,0.9073,47.468,-37.717,0.42129,0.21733,0.34597,0.27478,0.28838,0.33432,0.23801,30.646,23.418,17.904,-18.635,21.245,38.306,29.173,29.49,32.918,1701.6,-1362.2,1.2009,-0.057861,1.9722,2.3756,1.3244,2.3676,1.9817,78.111,2.6599,9,8,9,10,9,8,10,-3.9247,10.902,-4.4278,170.39,168.31,168.23,29.307,18.85,201.59,30.53,109.04,108.03,110.82,20.749,-105.25,354.34,-129.19,4356.8,4305.1,4300.6,743.92,20.076,384.19,41.997,386.33,384.31,386.21,77.745,5,4,4,6,5,6,6,2
0.69778,0.40838,0.61872,1.0182,0.80857,0.74139,0.93262,64.446,44.072,0.0094911,0.0088198,0.0049547,0.0041401,0.0066129,0.0056839,0.0065843,0.5785,0.58097,12.556,7.36,11.135,18.327,14.555,13.348,16.783,1159.5,793.7,0.71509,0.42114,0.62598,1.0255,0.82132,0.75122,0.94367,65.548,45.1,4,5,5,4,6,6,4,-0.21341,0.4895,-0.30318,1.1603,0.96911,0.84545,0.94674,0.78295,0.63182,0.523,0.44204,0.52576,0.49149,0.1812,-0.91463,2.8811,-2.4085,8.5629,6.895,6.023,7.4213,1.0518,1.6006,0.73171,1.996,1.8906,1.7239,1.1925,3,2,2,2,2,1,3,0.65029,-0.33782,0.6536,1.014,0.77125,0.74936,0.93564,66.789,-9.0852,0.19871,0.18474,0.081516,0.11852,0.11713,0.14078,0.14099,13.602,24.737,18.344,-9.1766,18.265,28.342,21.558,20.804,26.271,1885.4,-227.5,0.85791,-0.15771,0.82251,1.2776,0.98912,1.0979,1.0758,80.286,13.974,5,3,8,8,6,7,6,24.087,8.7715,11.395,110.77,106.96,103.08,37.846,25.298,120.69,25.713,60.544,61.231,64.477,23.102,400.64,244.89,173.98,1778.4,1716.4,1652.8,610.18,62.21,201.22,50.274,202.36,201.75,201.84,66.585,4,3,2,3,3,3,4,2
